ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
12865	"ENSG00000167468.12"	"GPX4"	chr19	+	1105656	1106265	1105656	1105808	1106398	1106451	12865	880,822	30,0	1142,892	5,5	197	99	0.000689807059276	0.239054978389	0.936,1.0	0.991,0.989	-0.022
3679	"ENSG00000134851.8"	"TMEM165"	chr4	+	56284099	56284331	56284099	56284152	56290704	56290810	3679	0,0	132,219	6,6	88,117	197	99	0.000715826650558	0.239054978389	0.0,0.0	0.033,0.025	-0.029
10316	"ENSG00000101040.15"	"ZMYND8"	chr20	-	45867501	45867882	45867639	45867882	45865069	45865260	10316	28,17	98,63	45,40	82,56	197	99	0.00102143615157	0.31253422871	0.126,0.119	0.216,0.264	-0.117
7835	"ENSG00000125875.9"	"TBC1D20"	chr20	-	418069	418242	418083	418242	416123	416614	7835	0,1	9,1	1,1	3,3	112	99	0.00105792083667	0.31253422871	0.0,0.469	0.228,0.228	0.006
8350	"ENSG00000169714.12"	"CNBP"	chr3	-	128890476	128890614	128890497	128890614	128890288	128890381	8350	99,126	160,172	138,116	121,100	119	99	0.0010281478803	0.31253422871	0.34,0.379	0.487,0.491	-0.129
5036	"ENSG00000117411.12"	"B4GALT2"	chr1	+	44451188	44451420	44451188	44451293	44455969	44456151	5036	9,22	71,37	6,7	75,90	197	99	0.00140805247282	0.400564853471	0.06,0.23	0.039,0.038	0.107
426	"ENSG00000204463.8"	"BAG6"	chr6	-	31620176	31620477	31620200	31620477	31619432	31619553	426	64,77	142,139	100,87	118,100	122	99	0.00223547740368	0.613239354917	0.268,0.31	0.407,0.414	-0.121
6211	"ENSG00000213614.5"	"HEXA"	chr15	-	72646031	72647965	72647899	72647965	72645408	72645519	6211	211,119	27,16	260,191	15,10	197	99	0.00234617800994	0.621413561874	0.797,0.789	0.897,0.906	-0.108
1641	"ENSG00000197111.11"	"PCBP2"	chr12	+	53835524	53835584	53835524	53835576	53836478	53836517	1641	9,9	123,283	25,16	210,150	106	99	0.00272882635385	0.624066384642	0.064,0.029	0.1,0.091	-0.049
2478	"ENSG00000244255.1"	"CFB"	chr6	+	31912561	31912806	31912561	31912630	31912954	31912963	2478	223,29	30,0	306,260	9,6	197	99	0.00262054786938	0.624066384642	0.789,1.0	0.945,0.956	-0.056
4012	"ENSG00000102901.8"	"CENPT"	chr16	-	67863667	67863991	67863832	67863991	67863325	67863419	4012	38,118	2,10	84,76	0,0	197	99	0.00271933242663	0.624066384642	0.905,0.856	1.0,1.0	-0.119
7150	"ENSG00000100867.10"	"DHRS2"	chr14	+	24113617	24113763	24113617	24113704	24114035	24114091	7150	2241,4662	46,41	3499,2431	80,51	157	99	0.00276243419839	0.624066384642	0.968,0.986	0.965,0.968	0.011
9396	"ENSG00000096746.13"	"HNRNPH3"	chr10	+	70098259	70098444	70098259	70098399	70098896	70098983	9396	233,346	60,145	364,335	68,66	143	99	0.00257519516367	0.624066384642	0.729,0.623	0.787,0.778	-0.107
1600	"ENSG00000126698.6"	"DNAJC8"	chr1	-	28559420	28559536	28559431	28559536	28555432	28555534	1600	4,3	11,75	0,0	69,72	109	99	0.0032930870975	0.722691485597	0.248,0.035	0.0,0.0	0.142
11249	"ENSG00000136247.10"	"ZDHHC4"	chr7	+	6617098	6617351	6617098	6617129	6618196	6618377	11249	58,16	42,19	53,38	17,14	197	99	0.00348826742612	0.724555992076	0.41,0.297	0.61,0.577	-0.24
7148	"ENSG00000100867.10"	"DHRS2"	chr14	+	24113617	24113752	24113617	24113704	24114035	24114091	7148	3244,7243	46,41	5266,3767	80,51	146	99	0.00349024498201	0.724555992076	0.98,0.992	0.978,0.98	0.007
7444	"ENSG00000065268.6"	"WDR18"	chr19	+	989761	990103	989761	989895	990222	990364	7444	9,7	55,46	3,2	90,54	197	99	0.00422425368968	0.853855068169	0.076,0.071	0.016,0.018	0.056
2621	"ENSG00000105202.3"	"FBL"	chr19	-	40330872	40331110	40331053	40331110	40329674	40329845	2621	5,130	0,3	223,324	0,0	197	99	0.00463180617325	0.889776635491	1.0,0.956	1.0,1.0	-0.022
4400	"ENSG00000130396.16"	"MLLT4"	chr6	+	168316080	168316257	168316080	168316113	168317768	168317912	4400	4,6	44,0	0,0	33,68	197	99	0.00468792917432	0.889776635491	0.044,1.0	0.0,0.0	0.522
9839	"ENSG00000091513.10"	"TF"	chr3	+	133495958	133496082	133495958	133495982	133497429	133497626	9839	12282,0	13,10	15141,13587	10,7	197	99	0.00474949121926	0.889776635491	0.998,0.0	0.999,0.999	-0.5
34	"ENSG00000099956.13"	"SMARCB1"	chr22	+	24133942	24134081	24133942	24134054	24135745	24135875	34	104,141	123,143	147,129	105,85	125	99	0.00514828136723	0.941522599564	0.401,0.438	0.526,0.546	-0.117
10118	"ENSG00000129824.11"	"RPS4Y1"	chrY	+	2722640	2722812	2722640	2722745	2734833	2735309	10118	1304,417	19,1	1018,1149	2,0	165	99	0.00580359090355	0.949597317422	0.976,0.996	0.997,1.0	-0.012
2564	"ENSG00000099797.7"	"TECR"	chr19	+	14675597	14675804	14675597	14675670	14675877	14675935	2564	256,182	11,6	334,254	3,3	197	99	0.00602684173012	0.949597317422	0.921,0.938	0.982,0.977	-0.05
3690	"ENSG00000160282.9"	"FTCD"	chr21	-	47556828	47556987	47556898	47556987	47556175	47556408	3690	8,3	0,1	4,3	10,7	168	99	0.00618146932315	0.949597317422	1.0,0.639	0.191,0.202	0.623
4313	"ENSG00000186205.8"	"MARC1"	chr1	+	220971215	220971407	220971215	220971356	220978393	220978455	4313	0,0	40,76	4,5	49,50	149	99	0.00533066807117	0.949597317422	0.0,0.0	0.051,0.062	-0.056
4866	"ENSG00000198925.6"	"ATG9A"	chr2	-	220088590	220088744	220088649	220088744	220088306	220088486	4866	196,124	12,8	269,185	6,3	157	99	0.00611453781428	0.949597317422	0.911,0.907	0.966,0.975	-0.061
7021	"ENSG00000273066.1"	"RP11-216L13.19"	chr9	+	139699213	139699361	139699213	139699268	139699808	139699968	7021	12,0	62,8	7,8	131,142	191	99	0.00613927111146	0.949597317422	0.091,0.0	0.027,0.028	0.018
7793	"ENSG00000122133.12"	"PAEP"	chr9	+	138457630	138457676	138457630	138457647	138458398	138458801	7793	24,7	17,8	12,3	31,11	127	99	0.00589145302754	0.949597317422	0.524,0.406	0.232,0.175	0.262
9395	"ENSG00000096746.13"	"HNRNPH3"	chr10	+	70098259	70098426	70098259	70098399	70098896	70098983	9395	54,84	60,145	89,79	68,66	125	99	0.00558701628088	0.949597317422	0.416,0.315	0.509,0.487	-0.133
10000	"ENSG00000106144.15"	"CASP2"	chr7	+	142991689	142991875	142991689	142991866	142997015	142997144	10000	0,1	35,19	0,0	7,7	107	99	1	1.0	0.0,0.046	0.0,0.0	0.023
10002	"ENSG00000142168.10"	"SOD1"	chr21	+	33032005	33032154	33032005	33032099	33038761	33038831	10002	1488,1464	2,0	583,1033	0,0	153	99	1	1.0	0.998,1.0	1.0,1.0	-0.001
10003	"ENSG00000142168.10"	"SOD1"	chr21	+	33032021	33033021	33032021	33032099	33038761	33038831	10003	950,779	2,0	323,611	0,0	197	99	1	1.0	0.996,1.0	1.0,1.0	-0.002
10004	"ENSG00000205981.2"	"DNAJC19"	chr3	-	180704730	180704810	180704785	180704810	180703713	180703784	10004	85,59	2,0	62,53	2,2	153	99	0.373565229325	1.0	0.965,1.0	0.953,0.945	0.033
10008	"ENSG00000011243.13"	"AKAP8L"	chr19	-	15514463	15514526	15514468	15514526	15514285	15514366	10008	5,2	52,17	2,1	41,22	103	99	0.427199279529	1.0	0.085,0.102	0.045,0.042	0.05
10009	"ENSG00000011243.13"	"AKAP8L"	chr19	-	15509440	15510221	15510112	15510221	15508524	15508666	10009	20,51	160,73	21,12	107,79	197	99	0.108412217446	1.0	0.059,0.26	0.09,0.071	0.079
1000	"ENSG00000167325.10"	"RRM1"	chr11	+	4141074	4141200	4141074	4141158	4142833	4142995	1000	1,1	31,79	1,0	33,35	140	99	0.902932109085	1.0	0.022,0.009	0.021,0.0	0.005
10010	"ENSG00000011243.13"	"AKAP8L"	chr19	-	15514285	15514526	15514468	15514526	15511960	15512414	10010	152,91	3,1	95,74	1,1	197	99	0.819636559037	1.0	0.962,0.979	0.979,0.974	-0.006
10014	"ENSG00000139218.13"	"SCAF11"	chr12	-	46319924	46322642	46322435	46322642	46318510	46318857	10014	62,149	0,3	95,76	2,2	197	99	0.551943656731	1.0	1.0,0.961	0.96,0.95	0.025
10015	"ENSG00000139218.13"	"SCAF11"	chr12	-	46355482	46355640	46355580	46355640	46345432	46345510	10015	38,70	2,0	4,3	0,0	196	99	1	1.0	0.906,1.0	1.0,1.0	-0.047
10017	"ENSG00000188917.10"	"TRMT2B"	chrX	-	100306772	100307105	100306805	100307105	100297030	100297301	10017	0,2	0,0	3,3	1,1	131	99	1	1.0	NA,1.0	0.694,0.694	0.306
1001	"ENSG00000115677.12"	"HDLBP"	chr2	-	242202003	242202184	242202125	242202184	242196179	242196221	1001	0,1	255,442	1,0	274,412	197	99	1	1.0	0.0,0.001	0.002,0.0	-0.001
10024	"ENSG00000054654.11"	"SYNE2"	chr14	+	64685115	64685272	64685115	64685230	64685925	64686128	10024	2,0	2,28	0,0	9,8	140	99	1	1.0	0.414,0.0	0.0,0.0	0.207
10026	"ENSG00000132305.16"	"IMMT"	chr2	-	86389074	86389202	86389098	86389202	86386658	86386794	10026	8,6	325,482	5,4	271,267	122	99	0.916030483824	1.0	0.02,0.01	0.015,0.012	0.001
10028	"ENSG00000139637.9"	"C12orf10"	chr12	+	53696817	53696977	53696817	53696956	53699981	53700104	10028	56,91	0,1	3,4	0,0	119	99	1	1.0	1.0,0.987	1.0,1.0	-0.006
1002	"ENSG00000115677.12"	"HDLBP"	chr2	-	242208615	242208710	242208620	242208710	242208368	242208520	1002	22,14	3,1	12,10	2,2	103	99	0.474265482578	1.0	0.876,0.931	0.852,0.828	0.064
10030	"ENSG00000072682.14"	"P4HA2"	chr5	-	131562389	131562914	131562778	131562914	131554237	131554337	10030	8,10	51,33	5,4	70,56	197	99	0.0132191634345	1.0	0.073,0.132	0.035,0.035	0.068
10031	"ENSG00000072682.14"	"P4HA2"	chr5	-	131562624	131562914	131562778	131562914	131554237	131554337	10031	3,1	51,32	3,3	71,55	197	99	0.899832224459	1.0	0.029,0.015	0.021,0.027	-0.002
10033	"ENSG00000072682.14"	"P4HA2"	chr5	-	131562389	131562914	131562624	131562914	131554237	131554337	10033	8,10	3,1	5,4	3,3	197	99	0.205101952906	1.0	0.573,0.834	0.456,0.401	0.275
10034	"ENSG00000072682.14"	"P4HA2"	chr5	-	131562389	131562574	131562408	131562574	131554237	131554337	10034	0,9	0,2	2,2	1,1	117	99	1	1.0	NA,0.792	0.629,0.629	0.163
10036	"ENSG00000072682.14"	"P4HA2"	chr5	-	131553444	131553541	131553486	131553541	131552889	131553041	10036	81,116	0,2	61,68	0,0	140	99	0.844025372141	1.0	1.0,0.976	1.0,1.0	-0.012
10037	"ENSG00000072682.14"	"P4HA2"	chr5	-	131533898	131534089	131534013	131534089	131531104	131531173	10037	17,11	28,35	25,20	46,41	197	99	0.682922820219	1.0	0.234,0.136	0.215,0.197	-0.021
10038	"ENSG00000168566.11"	"SNRNP48"	chr6	+	7590431	7590646	7590431	7590583	7593966	7594080	10038	10,58	0,2	22,23	0,0	161	99	1	1.0	1.0,0.947	1.0,1.0	-0.026
1003	"ENSG00000115677.12"	"HDLBP"	chr2	-	242169462	242169684	242169567	242169684	242169247	242169376	1003	0,0	461,495	0,1	562,453	197	99	1	1.0	0.0,0.0	0.0,0.001	-0.001
10040	"ENSG00000186814.8"	"ZSCAN30"	chr18	-	32843439	32843652	32843476	32843652	32831031	32834345	10040	0,3	0,8	0,0	3,3	135	99	1	1.0	NA,0.216	0.0,0.0	0.216
10044	"ENSG00000131584.14"	"ACAP3"	chr1	-	1235533	1235642	1235537	1235642	1235352	1235448	10044	0,1	47,42	0,0	7,6	102	99	1	1.0	0.0,0.023	0.0,0.0	0.011
10045	"ENSG00000131584.14"	"ACAP3"	chr1	-	1233682	1233801	1233749	1233801	1233392	1233493	10045	0,1	58,33	1,1	35,24	165	99	0.350911797791	1.0	0.0,0.018	0.017,0.024	-0.012
10046	"ENSG00000131584.14"	"ACAP3"	chr1	-	1233392	1233493	1233409	1233493	1233201	1233313	10046	108,32	3,5	62,33	3,2	115	99	0.723824513896	1.0	0.969,0.846	0.947,0.934	-0.033
10047	"ENSG00000131584.14"	"ACAP3"	chr1	-	1238511	1238661	1238541	1238661	1238301	1238355	10047	0,0	12,27	1,0	23,17	128	99	0.709274499929	1.0	0.0,0.0	0.033,0.0	-0.017
10048	"ENSG00000083093.5"	"PALB2"	chr16	-	23649122	23649309	23649170	23649309	23646182	23647655	10048	1,0	45,44	0,0	2,1	146	99	1	1.0	0.015,0.0	0.0,0.0	0.007
1004	"ENSG00000115677.12"	"HDLBP"	chr2	-	242169462	242169684	242169483	242169684	242169247	242169376	1004	0,0	10,6	0,1	7,6	119	99	1	1.0	0.0,0.0	0.0,0.122	-0.061
10051	"ENSG00000205155.3"	"PSENEN"	chr19	+	36236500	36236630	36236500	36236601	36236735	36236892	10051	0,1	3,99	0,0	34,42	127	99	0.798465378315	1.0	0.0,0.008	0.0,0.0	0.004
10053	"ENSG00000100296.9"	"THOC5"	chr22	-	29924262	29924455	29924414	29924455	29924066	29924166	10053	1,5	73,83	6,4	64,47	197	99	0.122235918233	1.0	0.007,0.029	0.045,0.041	-0.025
10057	"ENSG00000229117.4"	"RPL41"	chr12	+	56510558	56510714	56510558	56510647	56510972	56510995	10057	245,166	293,136	259,239	303,271	165	99	0.386347827164	1.0	0.334,0.423	0.339,0.346	0.036
10059	"ENSG00000229117.4"	"RPL41"	chr12	+	56510558	56510714	56510558	56510613	56510972	56510995	10059	682,363	6,15	650,597	8,8	197	99	0.188085488027	1.0	0.983,0.924	0.976,0.974	-0.021
1005	"ENSG00000115677.12"	"HDLBP"	chr2	-	242169483	242169684	242169567	242169684	242169247	242169376	1005	11,7	562,602	9,7	640,520	182	99	1	1.0	0.011,0.006	0.008,0.007	0.001
10061	"ENSG00000229117.4"	"RPL41"	chr12	+	56510558	56510647	56510558	56510613	56510972	56510995	10061	485,225	6,15	459,419	8,8	132	99	0.151874888077	1.0	0.984,0.918	0.977,0.975	-0.025
10062	"ENSG00000229117.4"	"RPL41"	chr12	+	56510558	56510613	56510558	56510583	56510972	56510995	10062	6,15	6742,17033	8,8	6661,5941	128	99	1	1.0	0.001,0.001	0.001,0.001	0.0
10063	"ENSG00000143627.13"	"PKLR"	chr1	-	155270671	155270792	155270690	155270792	155269888	155270071	10063	5,18	1,2	37,25	1,1	117	99	0.117382107572	1.0	0.809,0.884	0.969,0.955	-0.115
10066	"ENSG00000120948.11"	"TARDBP"	chr1	+	11082180	11082307	11082180	11082298	11083319	11083386	10066	30,46	2,1	17,25	0,0	107	99	0.418711171991	1.0	0.933,0.977	1.0,1.0	-0.045
10067	"ENSG00000120948.11"	"TARDBP"	chr1	+	11082180	11082307	11082180	11082298	11083349	11083386	10067	66,96	0,2	7,7	0,0	107	99	1	1.0	1.0,0.978	1.0,1.0	-0.011
10068	"ENSG00000159210.5"	"SNF8"	chr17	-	47013492	47013604	47013531	47013604	47010566	47010708	10068	3,1	236,284	1,1	158,134	137	99	1	1.0	0.009,0.003	0.005,0.005	0.001
10074	"ENSG00000109072.9"	"VTN"	chr17	-	26695528	26695686	26695541	26695686	26694735	26695080	10074	1,0	362,221	0,0	187,232	111	99	1	1.0	0.002,0.0	0.0,0.0	0.001
10075	"ENSG00000166012.10"	"TAF1D"	chr11	-	93469306	93469470	93469455	93469470	93467790	93467826	10075	9,37	0,2	13,15	0,0	197	99	1	1.0	1.0,0.903	1.0,1.0	-0.048
10077	"ENSG00000166012.10"	"TAF1D"	chr11	-	93469859	93470405	93470229	93470405	93469306	93469470	10077	67,177	8,1	108,102	1,1	197	99	0.151100304609	1.0	0.808,0.989	0.982,0.981	-0.083
10080	"ENSG00000171121.12"	"KCNMB3"	chr3	-	178968823	178969403	178969183	178969403	178968530	178968722	10080	13,4	3,1	13,8	2,1	197	99	0.624383679965	1.0	0.685,0.668	0.766,0.801	-0.107
10082	"ENSG00000250722.1"	"SEPP1"	chr5	-	42811771	42811994	42811937	42811994	42808252	42808468	10082	1,0	1939,1959	0,0	1228,1068	197	99	1	1.0	0.0,0.0	0.0,0.0	0.0
10083	"ENSG00000250722.1"	"SEPP1"	chr5	-	42811766	42811994	42811937	42811994	42808252	42808468	10083	2,0	1970,986	1,1	1609,1687	197	99	1	1.0	0.001,0.0	0.0,0.0	0.001
10087	"ENSG00000250722.1"	"SEPP1"	chr5	-	42811933	42812088	42811937	42812088	42799984	42801433	10087	0,1	24,11	0,0	3,2	102	99	1	1.0	0.0,0.081	0.0,0.0	0.041
1008	"ENSG00000115677.12"	"HDLBP"	chr2	-	242208243	242208481	242208368	242208481	242207891	242207956	1008	14,2	15,0	8,7	6,7	197	99	0.751563176237	1.0	0.319,1.0	0.401,0.334	0.292
10090	"ENSG00000173757.5"	"STAT5B"	chr17	-	40359567	40359746	40359575	40359746	40354774	40354826	10090	4,0	79,25	2,1	59,45	106	99	0.764119770873	1.0	0.045,0.0	0.031,0.02	-0.003
10091	"ENSG00000173757.5"	"STAT5B"	chr17	-	40362188	40362515	40362420	40362515	40359567	40359746	10091	40,53	0,2	23,19	0,0	197	99	1	1.0	1.0,0.93	1.0,1.0	-0.035
10093	"ENSG00000173801.12"	"JUP"	chr17	-	39928963	39929178	39929069	39929178	39927898	39928114	10093	1,5	0,4	3,2	3,2	197	99	0.550959718598	1.0	1.0,0.386	0.334,0.334	0.359
10094	"ENSG00000173801.12"	"JUP"	chr17	-	39928963	39929178	39929162	39929178	39927898	39928114	10094	6,5	1,0	1,1	0,0	197	99	1	1.0	0.751,1.0	1.0,1.0	-0.125
10095	"ENSG00000173801.12"	"JUP"	chr17	-	39942839	39942950	39942857	39942950	39927898	39928114	10095	97,28	2,0	34,26	0,0	116	99	0.567994796688	1.0	0.976,1.0	1.0,1.0	-0.012
10096	"ENSG00000173801.12"	"JUP"	chr17	-	39929069	39929178	39929162	39929178	39927898	39928114	10096	3,3	1,0	1,1	0,0	191	99	1	1.0	0.609,1.0	1.0,1.0	-0.196
10097	"ENSG00000173801.12"	"JUP"	chr17	-	39942754	39943017	39942857	39943017	39927898	39928114	10097	0,1	2,0	1,0	0,0	197	99	1	1.0	0.0,1.0	1.0,NA	-0.5
100	"ENSG00000168385.13"	"SEPT2"	chr2	+	242276796	242276931	242276796	242276890	242277087	242277205	100	1080,1462	1,0	141,142	0,0	139	99	1	1.0	0.999,1.0	1.0,1.0	-0.0
10100	"ENSG00000085872.10"	"CHERP"	chr19	-	16630431	16630526	16630441	16630526	16629767	16630163	10100	15,78	0,1	35,40	0,0	108	99	0.830267077172	1.0	1.0,0.986	1.0,1.0	-0.007
10103	"ENSG00000100219.12"	"XBP1"	chr22	-	29195029	29195141	29195044	29195141	29193064	29193193	10103	15,15	1038,992	8,8	597,538	113	99	0.91693689354	1.0	0.013,0.013	0.012,0.013	0.0
10104	"ENSG00000168078.5"	"PBK"	chr8	-	27690558	27690650	27690572	27690650	27685621	27685715	10104	0,3	33,114	0,0	37,43	112	99	0.789043689106	1.0	0.0,0.023	0.0,0.0	0.011
10105	"ENSG00000151062.10"	"CACNA2D4"	chr12	-	1910208	1910284	1910214	1910284	1909551	1909604	10105	18,9	0,0	30,21	1,0	104	99	1	1.0	1.0,1.0	0.966,1.0	0.017
10106	"ENSG00000162337.7"	"LRP5"	chr11	+	68201069	68201306	68201069	68201228	68204356	68204467	10106	43,54	0,1	6,6	0,0	176	99	1	1.0	1.0,0.968	1.0,1.0	-0.016
10107	"ENSG00000162337.7"	"LRP5"	chr11	+	68213040	68213166	68213040	68213154	68213903	68214001	10107	0,1	2,0	0,1	2,1	110	99	0.642069534539	1.0	0.0,1.0	0.0,0.474	0.263
10109	"ENSG00000147687.12"	"TATDN1"	chr8	-	125530982	125531122	125531058	125531122	125528127	125528271	10109	8,13	36,14	6,5	23,18	174	99	0.394578974703	1.0	0.112,0.346	0.129,0.136	0.096
10111	"ENSG00000147687.12"	"TATDN1"	chr8	-	125551168	125551329	125551265	125551329	125535177	125535243	10111	3,1	55,32	2,2	39,32	195	99	0.736456059472	1.0	0.027,0.016	0.025,0.031	-0.007
10115	"ENSG00000164904.11"	"ALDH7A1"	chr5	-	125903950	125904048	125903978	125904048	125896774	125896816	10115	401,451	0,1	57,53	0,0	126	99	1	1.0	1.0,0.997	1.0,1.0	-0.002
10119	"ENSG00000129824.11"	"RPS4Y1"	chrY	+	2733128	2733361	2733128	2733286	2734833	2735309	10119	3,6	534,54	9,7	435,429	173	99	0.889212088299	1.0	0.003,0.06	0.012,0.009	0.021
1011	"ENSG00000115677.12"	"HDLBP"	chr2	-	242208368	242208710	242208615	242208710	242207891	242207956	1011	1,5	0,0	9,6	1,0	197	99	1	1.0	1.0,1.0	0.819,1.0	0.091
10120	"ENSG00000129824.11"	"RPS4Y1"	chrY	+	2713686	2713784	2713686	2713778	2722640	2722812	10120	701,926	0,1	533,513	0,0	104	99	1	1.0	1.0,0.999	1.0,1.0	-0.0
10122	"ENSG00000100888.8"	"CHD8"	chr14	-	21898959	21900017	21899969	21900017	21897122	21897494	10122	28,60	4,9	28,20	3,2	197	99	0.752031017761	1.0	0.779,0.77	0.824,0.834	-0.054
10123	"ENSG00000100888.8"	"CHD8"	chr14	-	21859507	21859660	21859621	21859660	21859105	21859222	10123	1,0	164,176	0,0	12,10	197	99	0.409299304927	1.0	0.003,0.0	0.0,0.0	0.002
10124	"ENSG00000103248.13"	"MTHFSD"	chr16	-	86588774	86588841	86588778	86588841	86588250	86588354	10124	5,10	0,4	5,5	0,0	102	99	1	1.0	1.0,0.708	1.0,1.0	-0.146
10126	"ENSG00000074276.6"	"CDHR2"	chr5	+	176016528	176016617	176016528	176016588	176017078	176017147	10126	42,59	0,4	80,52	2,2	127	99	0.643614587915	1.0	1.0,0.92	0.969,0.953	-0.001
10127	"ENSG00000074276.6"	"CDHR2"	chr5	+	176011410	176012016	176011410	176011613	176012954	176013026	10127	4,43	1,0	31,36	0,0	197	99	0.474289772528	1.0	0.668,1.0	1.0,1.0	-0.166
